ID,Name,BCDCCollection,BossDBURI,Description,ArchiveURL,Creator,DateCreated,ChannelType,DataType,Public,Contributors,License
sagittal_25um,average_25um,ara_2016,bossdb://ara_2016/sagittal_25um/average_25um,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Image,uint16,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_25um,nissl_25um ,ara_2016,bossdb://ara_2016/sagittal_25um/nissl_25um ,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Image,uint16,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_50um,annotation_50um,ara_2016,bossdb://ara_2016/sagittal_50um/annotation_50um,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Annotation,uint64,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_50um, average_50um,ara_2016,bossdb://ara_2016/sagittal_50um/ average_50um,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Image,uint16,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
sagittal_50um,nissl_50um,ara_2016,bossdb://ara_2016/sagittal_50um/nissl_50um,Adult Mouse Reference Atlas,https://api.bossdb.io/v1/mgmt/resources/ara_2016,bossadmin,2017,Image,uint16,True,Suvro Datta|Nick R. Dee|Aimee L. Desaki|Tsega Desta|Ellen Diep|Tim A. Dolbeare|Matthew J. Donelan|Hong-Wei Dong|Jennifer G. Dougherty|Ben J. Duncan|Amanda J. Ebbert|Gregor Eichele|Lili K. Estin|Casey Faber|Benjamin A. Facer|Rick Fields|Shanna R. Fischer|Tim P. Fliss|Cliff Frensley|Sabrina N. Gates|Katie J. Glattfelder|Kevin R. Halverson|Matthew R. Hart|John G. Hohmann|Maureen P. Howell|Darren P. Jeung|Rebecca A. Johnson|Patrick T. Karr|Reena Kawal|Jolene M. Kidney|Rachel H. Knapik|Chihchau L. Kuan|James H. Lake|Annabel R. Laramee|Kirk D. Larsen|Christopher Lau|Tracy A. Lemon|Agnes J. Liang|Ying Liu|Lon T. Luong|Jesse Michaels|Judith J. Morgan|Rebecca J. Morgan|Marty T. Mortrud|Nerick F. Mosqueda|Lydia L. Ng|Randy Ng|Geralyn J. Orta|Caroline C. Overly|Tu H. Pak|Sheana E. Parry|Sayan D. Pathak|Owen C. Pearson|Ralph B. Puchalski|Zackery L. Riley|Hannah R. Rockett|Stephen A. Rowland|Joshua J. Royall|Marcos J. Ruiz|Nadia R. Sarno|Katherine Schaffnit|Nadiya V. Shapovalova|Taz Sivisay|Clifford R. Slaughterbeck|Simon C. Smith|Kimberly A. Smith|Bryan I. Smith|Andy J. Sodt|Nick N. Stewart|Kenda-Ruth Stumpf|Susan M. Sunkin|Madhavi Sutram|Angelene Tam|Carey D. Teemer|Christina Thaller|Carol L. Thompson|Lee R. Varnam|Axel Visel|Ray M. Whitlock|Paul E. Wohnoutka|Crissa K. Wolkey|Victoria Y. Wong|Matthew Wood|Murat B. Yaylaoglu|Rob C. Young|Brian L. Youngstrom|Xu Feng Yuan|Bin Zhang|Theresa A. Zwingman,CC-BY 4.0
120809zf104,151009,hildebrand,bossdb://hildebrand/120809zf104/151009,Multi-resolution serial-section electron microscopy ,https://api.bossdb.io/v1/mgmt/resources/hildebrand,bossadmin,2017,Image,uint8,True,David Grant Colburn Hildebrand|Marcelo Cicconet|Russel Miguel Torres|Woohyuk Choi|Tran Minh Quan|Jungmin Moon|Arthur Willis Wetzel|Andrew Scott Champion|Brett Jesse Graham|Owen Randlett|George Scott Plummer|Ruben Portugues|Isaac Henry Bianco|Stephan Saalfeld|Alexander David Baden|Kunal Lillaney|Randal Burns|Joshua Tzvi Vogelstein|Alexander Franz Schier|Wei-Chung Allen Lee|Won-Ki Jeong|Jeff William Lichtman,CC-BY 4.0
130201zf142,160515_SWiFT_60nmpx,hildebrand,bossdb://hildebrand/120809zf104/151009,Multi-resolution serial-section electron microscopy ,https://api.bossdb.io/v1/mgmt/resources/hildebrand,bossadmin,2017,Image,uint8,True,David Grant Colburn Hildebrand|Marcelo Cicconet|Russel Miguel Torres|Woohyuk Choi|Tran Minh Quan|Jungmin Moon|Arthur Willis Wetzel|Andrew Scott Champion|Brett Jesse Graham|Owen Randlett|George Scott Plummer|Ruben Portugues|Isaac Henry Bianco|Stephan Saalfeld|Alexander David Baden|Kunal Lillaney|Randal Burns|Joshua Tzvi Vogelstein|Alexander Franz Schier|Wei-Chung Allen Lee|Won-Ki Jeong|Jeff William Lichtman,CC-BY 4.0
AA201605,SBEM1,wanner16,bossdb://wanner16/AA201605/SBEM1,Large-scale reconstructions of neuronal populations are critical for structural analyses of neuronal cell types and circuits.,https://api.bossdb.io/v1/mgmt/resources/wanner16/AA201605,bossadmin,2016,Image,uint8,True,Adrian A. Wanner|Christel Genoud|Rainer W. Friedrich ,CC-BY 4.0
image,5HT1A_6th,kristi15,bossdb://kristi15/image/5HT1A_6th,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,CR1_2ndA,kristi15,bossdb://kristi15/image/CR1_2ndA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,dapi_1stA ,kristi15,bossdb://kristi15/image/dapi_1stA ,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,GABABR1_3rdA ,kristi15,bossdb://kristi15/image/GABABR1_3rdA ,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,GABARa1_4thA ,kristi15,bossdb://kristi15/image/GABARa1_4thA ,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,GAD_6thA,kristi15,bossdb://kristi15/image/GAD_6thA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,gephyrin_1stA,kristi15,bossdb://kristi15/image/gephyrin_1stA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,GluR2_2ndA,kristi15,bossdb://kristi15/image/GluR2_2ndA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,NMDAR1_6thA,kristi15,bossdb://kristi15/image/NMDAR1_6thA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
image,NOS_9thA,kristi15,bossdb://kristi15/image/NOS_9thA,Multi-channel array tomography data which is barrel cortex from an adult mouse (C57BL/6J).,https://api.bossdb.io/v1/mgmt/resources/kristi15/,bossadmin,2015,Image,uint16,True,Kristina D Micheva|Dylan Wolman|Brett D Mensh|Elizabeth Pax|JoAnn Buchanan|Stephen J Smith|Davi D Bock,CC-BY 4.0
Cocaine174 ,Grayscale,kutten,bossdb://kutten/Cocaine174 /Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Cocaine175,Grayscale,kutten,bossdb://kutten/Cocaine175/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Cocaine178,Grayscale,kutten,bossdb://kutten/Cocaine178/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Control181,Grayscale,kutten,bossdb://kutten/Control181/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Control182,Grayscale,kutten,bossdb://kutten/Control182/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Control189,Grayscale,kutten,bossdb://kutten/Control189/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Control239,Grayscale,kutten,bossdb://kutten/Control239/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Control258,Grayscale,kutten,bossdb://kutten/Control258/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Fear187,Grayscale,kutten,bossdb://kutten/Fear187/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
Fear197,Grayscale,kutten,bossdb://kutten/Fear197/Grayscale,Deformably registering and annotating whole CLARITY brains to an atlas via masked LDDMM.,https://api.bossdb.io/v1/mgmt/resources/kutten/,bossadmin,2016,Image,uint16,True,Kwame S. Kutten|Joshua T. Vogelstein|Nicolas Charon|Li Ye|Karl Deisseroth M.D.|Michael I. Miller,CC-BY 4.0
dyer16 ,image,dyer ,bossdb://dyer /dyer16 /image, Micro-computed tomography data collected from 2-BM mouse data,https://api.bossdb.io/v1/mgmt/resources/XBrainGTech5,bossadmin,2016,Image,uint8,True,Eva L. Dyer|William Gray Roncal|Judy A. Prasad|Hugo L. Fernandes|Doga Gürsoy|Vincent De Andrade|Kamel Fezzaa|Xianghui Xiao|Joshua T. Vogelstein|Chris Jacobsen|Konrad P. Körding and Narayanan Kasthuri,CC-BY 4.0
lee16 ,image,lee,bossdb://lee/lee16 /image,Electron Microscopy data used in a study of an excitatory network in Mouse V1.,https://api.bossdb.io/v1/mgmt/resources/lee/lee16,bossadmin,2016,Image,uint8,True,Wei-Chung Allen Lee|Vincent Bonin|Michael Reed|Brett J. Graham|Greg Hood|Katie Glattfelder| R. Clay Reid,CC-BY 4.0
bloss16 ,channel0,bloss ,bossdb://bloss /bloss16 /channel0,Structured Dendritic Inhibition Supports Branch-Selective Integration in CA1 Pyramidal Cells,https://api.bossdb.io/v1/mgmt/resources/bloss/bloss16,bossadmin,2016,Image,uint8,True,Erik B.Bloss|Mark S.Cembrowski|Bill Karsh|Jennifer Colonell|Richard D.Fetter|Nelson Spruston,CC-BY 4.0
bloss16 ,channel1,bloss ,bossdb://bloss /bloss16 /channel1,Structured Dendritic Inhibition Supports Branch-Selective Integration in CA1 Pyramidal Cells,https://api.bossdb.io/v1/mgmt/resources/bloss/bloss16,bossadmin,2016,Image,uint8,True,Erik B.Bloss|Mark S.Cembrowski|Bill Karsh|Jennifer Colonell|Richard D.Fetter|Nelson Spruston,CC-BY 4.0
bloss16 ,channel2,bloss ,bossdb://bloss /bloss16 /channel2,Structured Dendritic Inhibition Supports Branch-Selective Integration in CA1 Pyramidal Cells,https://api.bossdb.io/v1/mgmt/resources/bloss/bloss16,bossadmin,2016,Image,uint8,True,Erik B.Bloss|Mark S.Cembrowski|Bill Karsh|Jennifer Colonell|Richard D.Fetter|Nelson Spruston,CC-BY 4.0
bloss16 ,channel3,bloss ,bossdb://bloss /bloss16 /channel3,Structured Dendritic Inhibition Supports Branch-Selective Integration in CA1 Pyramidal Cells,https://api.bossdb.io/v1/mgmt/resources/bloss/bloss16,bossadmin,2016,Image,uint8,True,Erik B.Bloss|Mark S.Cembrowski|Bill Karsh|Jennifer Colonell|Richard D.Fetter|Nelson Spruston,CC-BY 4.0
Webpage not found,Webpage not available,Webpage not available,bossdb://Webpage not available/Webpage not found/Webpage not available,Mitogen-activated protein kinase (MAP)-mapping assay created for the ,https://api.bossdb.io/v1/mgmt/resources/ZBrain/,bossadmin,2015,Not Public Information,,True,Owen Randlett|Caroline L Wee|Eva A Naumann|Onyeka Nnaemeka|David Schoppik|James E Fitzgerald|Ruben Portugues|Alix M B Lacoste|Clemens Riegler|Florian Engert|Alexander F Schier ,CC-BY 4.0
apical,anno,kharris15,bossdb://kharris15/apical/anno,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Annotation,uint64,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
apical,em,kharris15,bossdb://kharris15/apical/em,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Image,uint8,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
oblique,anno,kharris15,bossdb://kharris15/oblique/anno,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Annotation,uint64,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
oblique,em,kharris15,bossdb://kharris15/oblique/em,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Image,uint8,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
spine,anno,kharris15,bossdb://kharris15/spine/anno,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Annotation,uint64,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
spine,em,kharris15,bossdb://kharris15/spine/em,A resource from 3D electron microscopy of hippocampal neuropil for user training and tool development.,https://api.bossdb.io/v1/mgmt/resources/kharris15,bossadmin,2015,Image,uint8,True,Kristen M. Harris|Josef Spacek|Maria Elizabeth Bell|Patrick H. Parker|Laurence F. Lindsey|Alexander D. Baden|Joshua T. Vogelstein|Randal Burns ,CC-BY 4.0
ritaN2 ,annotation,bhatla ,bossdb://bhatla /ritaN2 /annotation,1199 serial sections of the anterior pharynx of worm,https://api.bossdb.io/v1/mgmt/resources/bhatla/ritaN2,bossadmin,2015,Annotation,uint64,True,Nikhil Bhatla|Rita Droste|Steven R.Sando|Anne Huang|H. Robert Horvitz,CC-BY 4.0
ritaN2 ,image,bhatla ,bossdb://bhatla /ritaN2 /image,1199 serial sections of the anterior pharynx of worm,https://api.bossdb.io/v1/mgmt/resources/bhatla/ritaN2,bossadmin,2015,Image,uint8,True,Nikhil Bhatla|Rita Droste|Steven R.Sando|Anne Huang|H. Robert Horvitz,CC-BY 4.0
ac4,em,Kasthuri,bossdb://Kasthuri/ac4/em,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
ac4,emblack,Kasthuri,bossdb://Kasthuri/ac4/emblack,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Image,uint8,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
ac4,membrane,Kasthuri,bossdb://Kasthuri/ac4/membrane,"Mouse cortex with a 3x3x30 cubic nanometer spatial resolution, yielding 660GB of images.",https://api.bossdb.io/v1/mgmt/resources/Kasthuri,bossadmin,2015,Annotation,uint64,True,Narayanan Kasthuri|Kenneth Jeffrey Hayworth|Daniel Raimund Berger|Richard Lee Schalek|José Angel Conchello|Seymour Knowles-Barley|Dongil Lee|Amelio Vázquez-Reina|Verena Kaynig|Thouis Raymond Jones|Mike Roberts|Josh Lyskowski Morgan|Juan Carlos Tapia|H Sebastian Seung|William Gray Roncal|Joshua Tzvi Vogelstein|Randal Burns|Daniel Lewis Sussman|Carey Eldin Priebe|Hanspeter Pfister ,CC-BY 4.0
